id,name,has_cargo_toml,has_cargo_lock
MDEwOlJlcG9zaXRvcnkxNTMxNzUw,CoreDumpling/openpandora,false,false
MDEwOlJlcG9zaXRvcnkxNTMzMDE5,eugenis/boost-nacl,false,false
MDEwOlJlcG9zaXRvcnkxNTMzMDMw,eugenis/glib-nacl,false,false
MDEwOlJlcG9zaXRvcnkxNTM4MDY0,eugenis/pango-nacl,false,false
MDEwOlJlcG9zaXRvcnkxNTQwMzUy,vadimrm/Dichotic-Harmony-Project,false,false
MDEwOlJlcG9zaXRvcnkxNTQ3Nzg5,eugenis/SDL_image-nacl,false,false
MDEwOlJlcG9zaXRvcnkxNTQ5MjY1,Evervolv/android_device_nvidia_harmony,false,false
MDEwOlJlcG9zaXRvcnkxNTQ5Mzk0,mshirley/rubynet,false,false
MDEwOlJlcG9zaXRvcnkxNTUwMTEx,loghyr/LabeledNFS,false,false
MDEwOlJlcG9zaXRvcnkxNTUxNDEx,jrywu/OpenVanilla-Win32,false,false
MDEwOlJlcG9zaXRvcnkxNTUyMzYw,eugenis/SDL_ttf-nacl,false,false
MDEwOlJlcG9zaXRvcnkxNTUyNTYw,eugenis/SDL_net-nacl,false,false
MDEwOlJlcG9zaXRvcnkxNTU4MDQy,glittercutter/blackbox_plugin,false,false
MDEwOlJlcG9zaXRvcnkxNTY3ODk5,vmagnotta/ITKFEM-Modular,false,false
MDEwOlJlcG9zaXRvcnkxNTY4NTY4,turl/android_device_motorola_zeppelin,false,false
MDEwOlJlcG9zaXRvcnkxNTczOTI2,xdds/rtps,true,false
MDEwOlJlcG9zaXRvcnkxNTc4MDY0,okard/depot,false,false
MDEwOlJlcG9zaXRvcnkxNTc4NDU2,archar001/Heroic,false,false
MDEwOlJlcG9zaXRvcnkxNTgzMTY4,outadoc/FreeStance-desktop,false,false
MDEwOlJlcG9zaXRvcnkxNTkyMTYx,naobsd/cm_device_rockchip_rk2818,false,false
MDEwOlJlcG9zaXRvcnkxNTk0NTA1,tnantoka/munode,false,false
MDEwOlJlcG9zaXRvcnkxNTk1MjY3,gregschlom/kimap-standalone,false,false
MDEwOlJlcG9zaXRvcnkxNjAzMDMz,aktau/Tangerine,false,false
MDEwOlJlcG9zaXRvcnkxNjAzMTEx,gulimujyujyu/xlzhuathku_depthcolor,false,false
MDEwOlJlcG9zaXRvcnkxNjAzOTA2,ttynsmr/gpps,false,false
MDEwOlJlcG9zaXRvcnkxNjA0MTIw,baloo/zshrc,false,false
MDEwOlJlcG9zaXRvcnkxNjA2MjA0,itkvideo/ITK,false,false
MDEwOlJlcG9zaXRvcnkxNjEyMzU5,zpshen/HSQLDB,false,false
MDEwOlJlcG9zaXRvcnkxNjE0ODkw,Godzil/osXdk,false,false
MDEwOlJlcG9zaXRvcnkxNjE3NzIx,RobinLiu/Test,false,false
MDEwOlJlcG9zaXRvcnkxNjE5NTMy,phamelin/orocos-log4cpp,false,false
MDEwOlJlcG9zaXRvcnkxNjIyMTI2,scythe/dreg,false,false
MDEwOlJlcG9zaXRvcnkxNjI2NTE4,oneman/xmms2-oneman,false,false
MDEwOlJlcG9zaXRvcnkxNjI4NjA2,firewood/topcoder,false,false
MDEwOlJlcG9zaXRvcnkxNjMwNTQ1,ephphatha/DotsAndBoxes,false,false
MDEwOlJlcG9zaXRvcnkxNjM3NzIy,jcollie/bcfg2,false,false
MDEwOlJlcG9zaXRvcnkxNjM4MDk0,wipple/GPAC-old,false,false
MDEwOlJlcG9zaXRvcnkxNjM4ODAy,ucberkeley/lithe,false,false
MDEwOlJlcG9zaXRvcnkxNjQwODc2,mumbozver/android_bootable_recovery,false,false
MDEwOlJlcG9zaXRvcnkxNjQyNzQx,siddharthlatest/tuxmath,false,false
MDEwOlJlcG9zaXRvcnkxNjUyMzQx,nubecoder/nubernel-2.6.32,false,false
MDEwOlJlcG9zaXRvcnkxNjUzNzIy,shayhayes/SPEEDHORSE,false,false
MDEwOlJlcG9zaXRvcnkxNjU4MzYy,attractivechaos/plb,false,false
MDEwOlJlcG9zaXRvcnkxNjU4Njc5,fitorec/fitorec.github.com,false,false
MDEwOlJlcG9zaXRvcnkxNjYxNDY1,gregburek/aws-scripts,false,false
MDEwOlJlcG9zaXRvcnkxNjY3NTM5,mchochlov/Gnucash,false,false
MDEwOlJlcG9zaXRvcnkxNjY5NTcz,bradx3/scripts,false,false
MDEwOlJlcG9zaXRvcnkxNjcwNDkz,jaredwilkerson/ProjectEulerPractice,false,false
MDEwOlJlcG9zaXRvcnkxNjcwNjY1,bxt/Ludus,false,false
MDEwOlJlcG9zaXRvcnkxNjczMTQz,bobwolff68/neuron,false,false
MDEwOlJlcG9zaXRvcnkxNjc1Mjc0,mantaraya36/xmms2-mantaraya36,false,false
MDEwOlJlcG9zaXRvcnkxNjc5NjEx,spawny2/SpawnyCore-Cata,false,false
MDEwOlJlcG9zaXRvcnkxNjgxMDg5,dbuksbaum/CodeRoom,false,false
MDEwOlJlcG9zaXRvcnkxNjgyODAz,sparecycles/reflect,false,false
MDEwOlJlcG9zaXRvcnkxNjkyMjY0,pchapmanvc/LAVFSplitter,false,false
MDEwOlJlcG9zaXRvcnkxNjk0Njkx,joelcnz/Abc5,false,false
MDEwOlJlcG9zaXRvcnkxNjk5MTE3,ajasmin/camstudio-mousedown-highlight,false,false
MDEwOlJlcG9zaXRvcnkxNzAwOTY5,alexeiemam/avsScripts,false,false
MDEwOlJlcG9zaXRvcnkxNzAyMzA2,faux123/android_frameworks_base,false,false
MDEwOlJlcG9zaXRvcnkxNzAzMDM4,NameLessJedi/vendor_nlj,false,false
MDEwOlJlcG9zaXRvcnkxNzA4MTk5,DmitryOlshansky/FReD,false,false
MDEwOlJlcG9zaXRvcnkxNzEzMzk1,davemichael/NaCl-Quake,false,false
MDEwOlJlcG9zaXRvcnkxNzE3MjA2,mtuton/mic-initramfs,false,false
MDEwOlJlcG9zaXRvcnkxNzE3ODk4,sawilde/DDD2011_ProfilerDemo,false,false
MDEwOlJlcG9zaXRvcnkxNzE5MTUy,wyuka/rekonq,false,false
MDEwOlJlcG9zaXRvcnkxNzIwMTUx,bhickey/crawl,false,false
MDEwOlJlcG9zaXRvcnkxNzIxOTgw,Victor-android/android_device_huawei_u8800,false,false
MDEwOlJlcG9zaXRvcnkxNzIyODAx,glungtung/kinectTuio3D,false,false
MDEwOlJlcG9zaXRvcnkxNzI0NzUz,kmkkmk/app,false,false
MDEwOlJlcG9zaXRvcnkxNzI1NTU3,kripken/syntensity,false,false
MDEwOlJlcG9zaXRvcnkxNzI2Njgw,SingularityCore/Singularity,false,false
MDEwOlJlcG9zaXRvcnkxNzMwMjYy,att14/Secure-File-Sharing-Application,false,false
MDEwOlJlcG9zaXRvcnkxNzM1NjA3,bodil/bodil.github.com,true,true
MDEwOlJlcG9zaXRvcnkxNzM4MjY1,slhck/gameClient,false,false
MDEwOlJlcG9zaXRvcnkxNzQzMjQ0,oyefremov/nonogram,false,false
MDEwOlJlcG9zaXRvcnkxNzQ1NzQ3,SalvageMod/platform_frameworks_base,false,false
MDEwOlJlcG9zaXRvcnkxNzQ1Nzg5,SalvageMod/platform_build,false,false
MDEwOlJlcG9zaXRvcnkxNzQ4OTE4,Zxb12/DownStream,false,false
MDEwOlJlcG9zaXRvcnkxNzUxMjk2,amzyang/dotfiles,false,false
MDEwOlJlcG9zaXRvcnkxNzU5NTI0,anekos/axe,true,true
MDEwOlJlcG9zaXRvcnkxNzYyMDAz,pcacjr/qt-creator,false,false
MDEwOlJlcG9zaXRvcnkxNzYyMzc0,tsameera1/VTK,false,false
MDEwOlJlcG9zaXRvcnkxNzYyODc4,vsu/foo-input-dts,false,false
MDEwOlJlcG9zaXRvcnkxNzY5Njcy,joachimwieland/xcsoar-jwieland,false,false
MDEwOlJlcG9zaXRvcnkxNzcyOTU3,rggjan/Gimp-Matting,false,false
MDEwOlJlcG9zaXRvcnkxNzcyOTky,iDroid-Project/platform_frameworks_base,false,false
MDEwOlJlcG9zaXRvcnkxNzc1MDA2,mdsmith/OCLHYPHY,false,false
MDEwOlJlcG9zaXRvcnkxNzc1NDU4,iDroid-Project/platform_system_core,false,false
MDEwOlJlcG9zaXRvcnkxNzc3NjQz,ReturnInfinity/BareMetal-OS-legacy,false,false
MDEwOlJlcG9zaXRvcnkxNzc4NDMx,ro0mquy/KLM-CheckOut,false,false
MDEwOlJlcG9zaXRvcnkxNzc5OTAz,faux123/android_device_htc_glacier,false,false
MDEwOlJlcG9zaXRvcnkxNzc5OTEz,faux123/android_device_lge_p999,false,false
MDEwOlJlcG9zaXRvcnkxNzgxNjc0,TeamHeroC/vendor_aosp,false,false
MDEwOlJlcG9zaXRvcnkxNzgzNzgy,albertz/google-breakpad,false,false
MDEwOlJlcG9zaXRvcnkxNzg0NTQw,TeAmigo/ptscharts,false,false
MDEwOlJlcG9zaXRvcnkxNzg1NTQy,dxdbg/udi,false,false
MDEwOlJlcG9zaXRvcnkxNzg3MjE3,ladecadence/GPredict---OSC,false,false
MDEwOlJlcG9zaXRvcnkxNzg4MDkx,naobsd/cm_device_telechips_tcc8902,false,false
MDEwOlJlcG9zaXRvcnkxNzkwNTY5,igaray/toolkit,false,false
MDEwOlJlcG9zaXRvcnkxNzkwNjQz,TheKyleJohnson90/Hovercraft-Racer,false,false
MDEwOlJlcG9zaXRvcnkxNzkwODA5,jordansissel/experiments,false,false
MDEwOlJlcG9zaXRvcnkxNzkwODY1,camlspotter/ocaml-binannot,false,false
MDEwOlJlcG9zaXRvcnkxNzkyMDcy,usrleon/rcfiles,false,false
MDEwOlJlcG9zaXRvcnkxNzkzNjU2,mcandre/toys,false,false
MDEwOlJlcG9zaXRvcnkxNzk1MDQ5,mozilla/dxr,false,false
MDEwOlJlcG9zaXRvcnkxNzk3NjA2,yileiren/YDocManager,false,false
MDEwOlJlcG9zaXRvcnkxODAwOTA5,ztdretcher/zt-tremulous,false,false
MDEwOlJlcG9zaXRvcnkxODAyNjYw,calvinlsliang/clash_updater,false,false
MDEwOlJlcG9zaXRvcnkxODEwMDE5,schuschu/fear,false,false
MDEwOlJlcG9zaXRvcnkxODE0MjMz,kalev/esteid-browser-plugin,false,false
MDEwOlJlcG9zaXRvcnkxODE2NDY2,jcayzac/androido3d,false,false
MDEwOlJlcG9zaXRvcnkxODE2NjEz,mtuton/samsung_initramfs,false,false
MDEwOlJlcG9zaXRvcnkxODE2ODQ2,code4th/prototype,false,false
MDEwOlJlcG9zaXRvcnkxODE3Nzk0,erlehmann/minetest-delta,false,false
MDEwOlJlcG9zaXRvcnkxODE3ODkz,illbzo1/Chorenivore,false,false
MDEwOlJlcG9zaXRvcnkxODE5NjE3,naobsd/cm_device_telechips_tcc8902gb,false,false
MDEwOlJlcG9zaXRvcnkxODI0MDIx,jvelilla/eMIME,false,false
MDEwOlJlcG9zaXRvcnkxODI3MjEx,ddk50/qemu-kvm,false,false
MDEwOlJlcG9zaXRvcnkxODMwNzA4,roblg/project-euler,false,false
MDEwOlJlcG9zaXRvcnkxODMzMTE0,Inquisitor/mangos-old,false,false
MDEwOlJlcG9zaXRvcnkxODMzMTE2,01d55/UnitTestris,false,false
MDEwOlJlcG9zaXRvcnkxODMyODY2,cdonnat/QSeriesHunter,false,false
MDEwOlJlcG9zaXRvcnkxODM0MTM2,alighazi/MAAR,false,false
MDEwOlJlcG9zaXRvcnkxODM0NzY2,andybalaam/pepper,true,true
MDEwOlJlcG9zaXRvcnkxODM1ODA5,kaorun55/openni_sandbox,false,false
MDEwOlJlcG9zaXRvcnkxODM4NDU2,tiesmaster/NtInvalidateFileCache,false,false
MDEwOlJlcG9zaXRvcnkxODQ0OTAw,zhenkai/mumble,false,false
MDEwOlJlcG9zaXRvcnkxODQ5MjM3,RiuHDuo/MultiNodeCommunicate,false,false
MDEwOlJlcG9zaXRvcnkxODUwOTYy,feroze/pitivi,false,false
MDEwOlJlcG9zaXRvcnkxODU1MzQy,amorri40/Enigma-Game-Maker,false,false
MDEwOlJlcG9zaXRvcnkxODU5MTQ2,CyanogenMod/android_device_samsung_c1-common,false,false
MDEwOlJlcG9zaXRvcnkxODU5NTAz,KevinT/ExcelDna,false,false
MDEwOlJlcG9zaXRvcnkxODYyNzc5,AlexanderS/linux-minidisc,false,false
MDEwOlJlcG9zaXRvcnkxODYzNzY3,pershoot/android_device_samsung_p7510,false,false
MDEwOlJlcG9zaXRvcnkxODY1MTg3,avshabanov/examples,false,false
MDEwOlJlcG9zaXRvcnkxODY3NDUx,GLab/ToMaTo,false,false
MDEwOlJlcG9zaXRvcnkxODY5OTQz,mortennobel/SoftimageWebGLExport,false,false
MDEwOlJlcG9zaXRvcnkxODcxMDY0,j16r/gi,false,false
MDEwOlJlcG9zaXRvcnkxODczNjU3,Constellation/az,false,false
MDEwOlJlcG9zaXRvcnkxODc3Njc2,CML/device_orange_boston,false,false
MDEwOlJlcG9zaXRvcnkxODgzMzU1,mtuton/mic-initramfs-gb,false,false
MDEwOlJlcG9zaXRvcnkxODg0MDEz,click3/TouhouHitChecker,false,false
MDEwOlJlcG9zaXRvcnkxODg1NjMz,antiglue/codebase,false,false
MDEwOlJlcG9zaXRvcnkxODg4MDcw,wmealing/Junk-code,false,false
MDEwOlJlcG9zaXRvcnkxODg4Mjg4,thecubed/android_device_lge_revolution,false,false
MDEwOlJlcG9zaXRvcnkxODg4NTc4,dyne/dynebolic,false,false
MDEwOlJlcG9zaXRvcnkxODg4NjQ2,xmcpp/FrameRender,false,false
MDEwOlJlcG9zaXRvcnkxODg4ODE1,voiceglue/voiceglue,false,false
MDEwOlJlcG9zaXRvcnkxODkxMDY3,chris493/libjpeg-xr,false,false
MDEwOlJlcG9zaXRvcnkxODkxNzc5,celinasam/Generate-Hadoop-Tarball,false,false
MDEwOlJlcG9zaXRvcnkxODkyNDM2,azman/my1golcd,false,false
MDEwOlJlcG9zaXRvcnkxODkxMjQw,Shew/Shewstring,false,false
MDEwOlJlcG9zaXRvcnkxODk4MDU0,changwang/LogAnalyzer,false,false
MDEwOlJlcG9zaXRvcnkxODk4MzQy,bmeurer/ocamljit2,false,false
MDEwOlJlcG9zaXRvcnkxODk5NTkz,SuperTeam/android_packages_apps_Launcher2,false,false
MDEwOlJlcG9zaXRvcnkxODk5OTMw,EuanChan/WallpaperCollect,false,false
MDEwOlJlcG9zaXRvcnkxOTA2MjU5,stpettersens/txtrevise,false,false
MDEwOlJlcG9zaXRvcnkxOTEwOTUw,migal-drew/csproject,false,false
MDEwOlJlcG9zaXRvcnkxOTE0NjIz,renardchien/Eta-Chronicles,false,false
MDEwOlJlcG9zaXRvcnkxOTIwMjM2,thothonegan/KPlistEditor,false,false
MDEwOlJlcG9zaXRvcnkxOTIxMTk0,killerswan/killerswan.github.io,false,false
MDEwOlJlcG9zaXRvcnkxOTI2OTY4,naobsd/cm_device_telechips_tcc8803,false,false
MDEwOlJlcG9zaXRvcnkxOTI3MzE1,jrits/robo2011,false,false
MDEwOlJlcG9zaXRvcnkxOTI4OTEz,jamieiles/qemu-picoxcell,false,false
MDEwOlJlcG9zaXRvcnkxOTI5MzIz,scalm/QGit-mod,false,false
MDEwOlJlcG9zaXRvcnkxOTMwMTIy,panter-dsd/PasskeyChanger,false,false
MDEwOlJlcG9zaXRvcnkxOTMwMzQ5,suprememetalfire/Volunteer-Ville,false,false
MDEwOlJlcG9zaXRvcnkxOTMwMDEz,bemasc/pitivi,false,false
MDEwOlJlcG9zaXRvcnkxOTMxMDA1,TeamRefuse/android_device_samsung_infuse4g,false,false
MDEwOlJlcG9zaXRvcnkxOTM0NDI2,mcpierce/explorus,false,false
MDEwOlJlcG9zaXRvcnkxOTM3MzM0,Adrellias/Code-Dump,false,false
MDEwOlJlcG9zaXRvcnkxOTM3NTU2,j616/DynamoRIO-for-ARM,false,false
MDEwOlJlcG9zaXRvcnkxOTM3NjI5,MarkDenver/old_frameworks_base,false,false
MDEwOlJlcG9zaXRvcnkxOTQxMDEy,Dadomba/IGEM,false,false
MDEwOlJlcG9zaXRvcnkxOTQxMjc1,idor/Android,false,false
MDEwOlJlcG9zaXRvcnkxOTQ1ODM1,chromabox/initramfs_i9100,false,false
MDEwOlJlcG9zaXRvcnkxOTUwMzky,ilarrain/android_device_samsung_galaxyace,false,false
MDEwOlJlcG9zaXRvcnkxOTU1ODYx,coder89/PhotoFramesEditor,false,false
MDEwOlJlcG9zaXRvcnkxOTU2NTI0,zimmpatrick/avisynth64,false,false
MDEwOlJlcG9zaXRvcnkxOTU5MTkw,snowlesswinter/mv_preview_generator,false,false
MDEwOlJlcG9zaXRvcnkxOTYwNjI0,zlv/Rong,false,false
MDEwOlJlcG9zaXRvcnkxOTYzNDM0,tetsuyaxx/4rd-translation-spec,false,false
MDEwOlJlcG9zaXRvcnkxOTY0Mzc5,OMFGB/device_htc_mecha,false,false
MDEwOlJlcG9zaXRvcnkxOTY1MjA0,activelylazy/Rescripter,false,false
MDEwOlJlcG9zaXRvcnkxOTY3MjYy,sacarlson/MultiCoin,false,false
MDEwOlJlcG9zaXRvcnkxOTY3Nzg2,mysticbob/osg,false,false
MDEwOlJlcG9zaXRvcnkxOTY4Njg4,onthelist/onthelist,false,false
MDEwOlJlcG9zaXRvcnkxOTczMDEw,booz-allen-hamilton/culvert,false,false
MDEwOlJlcG9zaXRvcnkxOTc1OTY5,catface/catfacebase,false,false
MDEwOlJlcG9zaXRvcnkxOTc2NTAy,ChrisBuchholz/mbpkbdbacklightctl-arch,false,false
MDEwOlJlcG9zaXRvcnkxOTc3NjMx,dzo/frameworks_base,false,false
MDEwOlJlcG9zaXRvcnkxOTgwMTY0,lapin0u/NetHack,false,false
MDEwOlJlcG9zaXRvcnkxOTgxMDA5,natron77/Anquestria,false,false
MDEwOlJlcG9zaXRvcnkxOTgyMTc2,andj/openvpn-ssl-refactoring,false,false
MDEwOlJlcG9zaXRvcnkxOTgyODI4,c000/default,false,false
MDEwOlJlcG9zaXRvcnkxOTg1Mzc2,yoga1290/TwtBlog,false,false
MDEwOlJlcG9zaXRvcnkxOTg2NTYy,initrc/avmt,false,false
MDEwOlJlcG9zaXRvcnkxOTg5NTc4,echoline/echobot,false,false
MDEwOlJlcG9zaXRvcnkxOTkwNTk3,Selenah/ArcEmu,false,false
MDEwOlJlcG9zaXRvcnkxOTkxOTU4,jjoe64/babydevelop,false,false
MDEwOlJlcG9zaXRvcnkxOTk1OTM2,walkline/Circle-Launcher,false,false
MDEwOlJlcG9zaXRvcnkxOTk1OTQw,htbegin/pyftk,false,false
MDEwOlJlcG9zaXRvcnkxOTk4OTMy,Evervolv/android_packages_apps_CreoLauncher,false,false
MDEwOlJlcG9zaXRvcnkyMDAzMjkx,vnoise/minimo,false,false
MDEwOlJlcG9zaXRvcnkyMDA2ODMy,tonydevincenzi/Confocus,false,false
MDEwOlJlcG9zaXRvcnkyMDA2ODc2,swagger-api/swagger-codegen,false,false
MDEwOlJlcG9zaXRvcnkyMDA2OTU1,Sophian/Everyday-Scripting,false,false
MDEwOlJlcG9zaXRvcnkyMDExODgy,SecondReality/FieldStripper,false,false
MDEwOlJlcG9zaXRvcnkyMDEzMzU1,dmik/qt-creator-os2,false,false
MDEwOlJlcG9zaXRvcnkyMDE0MTUw,peteralfonso/platform_packages_apps_Launcher2,false,false
MDEwOlJlcG9zaXRvcnkyMDE1ODc5,playercore/mv_management,false,false
MDEwOlJlcG9zaXRvcnkyMDE3OTk1,androzes/framework_miui_apollo,false,false
MDEwOlJlcG9zaXRvcnkyMDE4MDEw,Rambler-ru/Contacts,false,false
MDEwOlJlcG9zaXRvcnkyMDE4MjMy,kipr/kiss-targets,false,false
MDEwOlJlcG9zaXRvcnkyMDE4NDU2,Smitt64/Depot,false,false
MDEwOlJlcG9zaXRvcnkyMDI0NzU1,mbradber/ResourceManager,false,false
MDEwOlJlcG9zaXRvcnkyMDIyOTYy,ttsiodras/Score4,false,false
MDEwOlJlcG9zaXRvcnkyMDMxMzE0,flaviobachega/MGCE,false,false
MDEwOlJlcG9zaXRvcnkyMDMxOTQ1,gregsfortytwo/xfstests-ceph,false,false
MDEwOlJlcG9zaXRvcnkyMDMxOTk3,lzoubek/detourious-glassy,false,false
MDEwOlJlcG9zaXRvcnkyMDM0MDA5,etotheipi/PyBtcEngine,false,false
MDEwOlJlcG9zaXRvcnkyMDM0NDU4,chris41g/ACSRecovery,false,false
MDEwOlJlcG9zaXRvcnkyMDM1NTY5,Deviuss/Devcore,false,false
MDEwOlJlcG9zaXRvcnkyMDM3MTQ3,Laniax/Project-Extinct,false,false
MDEwOlJlcG9zaXRvcnkyMDQyOTEz,texane/opende_kaapi,false,false
MDEwOlJlcG9zaXRvcnkyMDQzNDE2,jeffreyleblanc/Afw,false,false
MDEwOlJlcG9zaXRvcnkyMDQzNTE5,imorsi/Pitivi,false,false
MDEwOlJlcG9zaXRvcnkyMDQzNjY1,mKeRix/Buy-Mod,false,false
MDEwOlJlcG9zaXRvcnkyMDQ0NDQw,ZigelbaumCoelho/clock,false,false
MDEwOlJlcG9zaXRvcnkyMDQ0NjY3,nylen/win-copy-paths-ext,false,false
MDEwOlJlcG9zaXRvcnkyMDQ3MjQz,soullem/Dawn,false,false
MDEwOlJlcG9zaXRvcnkyMDQ4NDY3,gkliska/razvoj,false,false
MDEwOlJlcG9zaXRvcnkyMDQ5MTcx,vsu/foo-dsp-bfir,false,false
MDEwOlJlcG9zaXRvcnkyMDQ5ODky,williamchyr/CinderExamples,false,false
MDEwOlJlcG9zaXRvcnkyMDUxMjY2,gooberofdestruction/TestNetworkDll,false,false
MDEwOlJlcG9zaXRvcnkyMDUzMjgw,MessiahAndrw/Stereoscopic-VLC,false,false
MDEwOlJlcG9zaXRvcnkyMDUzMTc1,pvaibhav/qemu-ia64,false,false
MDEwOlJlcG9zaXRvcnkyMDU3MDEz,henteko/teres2011AI,false,false
MDEwOlJlcG9zaXRvcnkyMDU5OTkw,ftnapps/pkg-sbbs,false,false
MDEwOlJlcG9zaXRvcnkyMDYxNDkz,SeTM/MythCore,false,false
MDEwOlJlcG9zaXRvcnkyMDYxNTA3,epi/asap,false,false
MDEwOlJlcG9zaXRvcnkyMDYxOTA2,coapp-packages/tcl,false,false
MDEwOlJlcG9zaXRvcnkyMDYxOTIy,zowens/dot-vim,false,false
MDEwOlJlcG9zaXRvcnkyMDYxOTky,rti7743/MultiMonitorUtil,false,false
MDEwOlJlcG9zaXRvcnkyMDY0Mjk1,repost/repostlib,false,false
MDEwOlJlcG9zaXRvcnkyMDY0Nzg1,djehuty/ibis,false,false
MDEwOlJlcG9zaXRvcnkyMDY0NzUx,yinyunqiao/qtbase,false,false
MDEwOlJlcG9zaXRvcnkyMDY3MTY3,cyfdecyf/openvpn-ipv6-osx-binary,false,false
MDEwOlJlcG9zaXRvcnkyMDY4MDkx,spirit-fhs/libspirit,false,false
MDEwOlJlcG9zaXRvcnkyMDcwNjQ1,liunx/Virtual-devices,false,false
MDEwOlJlcG9zaXRvcnkyMDcwOTQy,Starlon/LibVisual,false,false
MDEwOlJlcG9zaXRvcnkyMDc0MDYw,technix/frenzy,false,false
MDEwOlJlcG9zaXRvcnkyMDc0OTk3,RevNumbers/android_device_motorola_shadow,false,false
MDEwOlJlcG9zaXRvcnkyMDc2MTgy,dzo/system_core,false,false
MDEwOlJlcG9zaXRvcnkyMDc0NTc0,jepoirrier/forbidSleepingMode,false,false
MDEwOlJlcG9zaXRvcnkyMDc2NjQ1,wsIThp/xiaoxin-project,false,false
MDEwOlJlcG9zaXRvcnkyMDc3OTkx,ermo/Foresight-grey,false,false
MDEwOlJlcG9zaXRvcnkyMDc5NTE4,chris41g/ACSRecovery-Kernel,false,false
MDEwOlJlcG9zaXRvcnkyMDgxNTgx,tpphu/iVieteanStore,false,false
MDEwOlJlcG9zaXRvcnkyMDgxNjY2,diffra/dotfiles,false,false
MDEwOlJlcG9zaXRvcnkyMDgxODI0,inasio/GieMeiSat,false,false
MDEwOlJlcG9zaXRvcnkyMDgyMDQy,sacarlson/MultiCoin-exp,false,false
MDEwOlJlcG9zaXRvcnkyMDgyMTI5,coapp-packages/tk,false,false
MDEwOlJlcG9zaXRvcnkyMDgyMTU5,simendsjo/DWindowsProgramming,false,false
MDEwOlJlcG9zaXRvcnkyMDgyNzA5,anandjeyahar/Miscellaneous,false,false
MDEwOlJlcG9zaXRvcnkyMDgyODU5,merterhk/Joustick,false,false
MDEwOlJlcG9zaXRvcnkyMDg3MDc5,yinyunqiao/qtcreator,false,false
MDEwOlJlcG9zaXRvcnkyMDg4NjMz,liy/experimental_platformer,false,false
MDEwOlJlcG9zaXRvcnkyMDg5NjYz,bigroma73/openembedded,false,false
MDEwOlJlcG9zaXRvcnkyMDg5OTg3,leonhandreke/pitivi,false,false
MDEwOlJlcG9zaXRvcnkyMDkwOTIy,ravikp/rims.net,false,false
MDEwOlJlcG9zaXRvcnkyMDkxMDE1,zid/Acehack,false,false
MDEwOlJlcG9zaXRvcnkyMDkxNTU0,jaquadro/XLua,false,false
MDEwOlJlcG9zaXRvcnkyMDkxNjA4,ryancole/broodwar-loader,false,false
MDEwOlJlcG9zaXRvcnkyMDkxNjgz,ryancole/soupbot,false,false
MDEwOlJlcG9zaXRvcnkyMDkxOTM4,imeredith/OpenPilot,false,false
MDEwOlJlcG9zaXRvcnkyMDkyNDgy,xushiwei/ieimg,false,false
MDEwOlJlcG9zaXRvcnkyMDk0MDMw,crioux/SpeedDemon-Profiler,false,false
MDEwOlJlcG9zaXRvcnkyMDk0NTA1,OutOfOrder/mod_highlight,false,false
MDEwOlJlcG9zaXRvcnkyMDk1MDA0,jsonn/pkgsrc,false,false
MDEwOlJlcG9zaXRvcnkyMDk1NDI4,frankfmwu/MFCTest2,false,false
MDEwOlJlcG9zaXRvcnkyMDk1Nzk0,freizeit/exercises,false,false
MDEwOlJlcG9zaXRvcnkyMDk2NDQ0,k0nane/Twilight_Zone_initramfs,false,false
MDEwOlJlcG9zaXRvcnkyMDk5MTY5,alokmenghrajani/random_stuff,false,false
MDEwOlJlcG9zaXRvcnkyMDk5MjM0,OMFGB/device_samsung_showcasemtd,false,false
MDEwOlJlcG9zaXRvcnkyMDk5MjM1,OMFGB/device_samsung_mesmerizemtd,false,false
MDEwOlJlcG9zaXRvcnkyMDk5ODUy,lostdj/NightCityBlues,false,false
MDEwOlJlcG9zaXRvcnkyMDk5OTc2,mariuz/kwaak3,false,false
MDEwOlJlcG9zaXRvcnkyMTAzNzg3,spatulasnout/clutter,false,false
MDEwOlJlcG9zaXRvcnkyMTA3NDA1,OmerMor/SciCompanion,false,false
MDEwOlJlcG9zaXRvcnkyMTA4MTgx,sleeplessinc/fc,false,false
MDEwOlJlcG9zaXRvcnkyMTA4OTUw,MarioMario/smbnex-engine,false,false
MDEwOlJlcG9zaXRvcnkyMTA5MTM2,Fluid-Imaging-Technologies/ShaveList,false,false
MDEwOlJlcG9zaXRvcnkyMTEwMzUw,dew912/base,false,false
MDEwOlJlcG9zaXRvcnkyMTExNzY4,patelmilan-p/ruby_practice,false,false
MDEwOlJlcG9zaXRvcnkyMTExODQw,sonald/loopy,false,false
MDEwOlJlcG9zaXRvcnkyMTExODQ3,dharamg3/g3_tuts,false,false
MDEwOlJlcG9zaXRvcnkyMTEyNDY1,PitterL/ZT-180,false,false
MDEwOlJlcG9zaXRvcnkyMTEyNjQw,blackberry/Ripple-Framework,false,false
MDEwOlJlcG9zaXRvcnkyMTEyNzg5,wenq1217/msgs,false,false
MDEwOlJlcG9zaXRvcnkyMTEyODU1,fabianmoronzirfas/mpolauncher,false,false
MDEwOlJlcG9zaXRvcnkyMTEyOTgw,bhaskardas/SSCorp-Old,false,false
MDEwOlJlcG9zaXRvcnkyMTE0Mzkx,ikarosdev/android_device_motorola_triumph,false,false
